timestamp,temperature,humidity,hour,day_of_week,temperature_scaled,humidity_scaled,temp_rolling_mean,temp_rolling_std,humid_rolling_mean,humid_rolling_std,anomaly
2024-01-01 00:00:00,31.133300640999053,63.97995085277054,0,0,1.6902858027703824,1.275579608221192,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:05:00,19.621853833559285,25.56024388017692,0,0,-0.4528096181002602,-2.2363748805986705,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:10:00,22.16220755008252,48.44600489572138,0,0,0.0201301008023282,-0.144382060717615,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:15:00,17.21020632746824,45.601099423865335,0,0,-0.9017879970575892,-0.4044355418459367,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:20:00,20.38832007660939,42.31068499581774,0,0,-0.3101159738338422,-0.7052131018857003,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:25:00,19.0784479328508,51.387645303481285,0,0,-0.5539759368925938,0.1245139837497661,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:30:00,23.53882531312323,28.85234011366736,0,0,0.2764161501245579,-1.9354435863261463,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:35:00,25.62491689644589,52.000004119809205,0,0,0.6647855179824889,0.1804898477849955,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:40:00,20.038083894858023,31.593488389452528,0,0,-0.3753197288344275,-1.684874574997358,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:45:00,23.37980142520269,72.31590052908525,0,0,0.2468105434868851,2.037570737023745,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:50:00,14.91787561306306,55.61513115588553,0,0,-1.3285530717993526,0.5109494640194189,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 00:55:00,28.456228224553094,51.28772402484522,0,0,1.1918930522330202,0.1153801560689646,0.013979903406799776,0.862461266067002,-0.2388533291252787,1.2679441400696347,0
2024-01-01 01:00:00,13.543071039309645,47.11222301167677,1,0,-1.584501558196281,-0.2663033777677037,-0.2589190433404222,0.7996413561627324,-0.36734357795768674,1.175261488142363,0
2024-01-01 01:05:00,24.90037085563736,76.25707304615011,1,0,0.529896191884646,2.397834247684899,-0.17702689250834666,0.8278037377889623,0.018840516065944096,1.2633615966959664,0
2024-01-01 01:10:00,20.025874669674444,50.44040922709769,1,0,-0.3775927302234793,0.0379269102772765,-0.21017046176049728,0.8271541096557824,0.034032930315518385,1.2623160795476973,0
2024-01-01 01:15:00,26.464407490852896,51.64809110335582,1,0,0.8210741651727689,0.1483213958316989,-0.06659861490796744,0.8455121791106858,0.08009600845532135,1.2549250719316503,0
2024-01-01 01:20:00,26.835634193262887,51.171298937745966,1,0,0.8901857424877584,0.1047377113584641,0.03342652811883261,0.8841983810146413,0.14759190955900173,1.230389249293122,0
2024-01-01 01:25:00,30.92080171215288,52.65730756988086,1,0,1.6507247042422786,0.2405741114063347,0.21715158154673864,0.9753986382446048,0.15726358686371578,1.2306474776103211,0
2024-01-01 01:30:00,18.85634396978985,45.14889380346216,1,0,-0.5953252124576351,-0.4457717644146665,0.14450646799822256,1.0026649054948478,0.2814029053563391,1.0642422328952477,0
2024-01-01 01:35:00,21.40057278651423,55.24516515305528,1,0,-0.1216640629968029,0.4771307843174296,0.0789690029166149,0.9912031527201804,0.3061229834007086,1.0651299452678173,0
2024-01-01 01:40:00,25.473442706094005,53.09007394539489,1,0,0.6365854446855851,0.2801333880083398,0.16329443404328262,0.9920845406564822,0.46987364698451667,0.863099732307413,0
2024-01-01 01:45:00,19.09808331184409,42.39287438750453,1,0,-0.5503204024049235,-0.6977001501790749,0.09686685521896525,1.0124618425773473,0.24193440638428176,0.7673112124248017,0
2024-01-01 01:50:00,18.53652935083845,41.02706218730336,1,0,-0.6548653603527956,-0.8225493659943619,0.15300749783951165,0.942497981862688,0.13080950388313337,0.8195898717592268,0
